Date,XLB,XLI,XLF,XLK,XLY,XLP,XLE,XLV,VOX,XLU,IYR
2008-10-01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2008-10-31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
